FRM_index,FRM_q50,FRM_q60,FRM_q70,FRM_q80,FRM_q90,FRM_iqr,VSTOXX,CISS,FT,date
0.104887906415048,0.0935073054941471,0.0941117837940729,0.106204280910172,0.128836878429042,0.119224845370197,0.141408558277569,0.0708669821979933,0.0413450071777012,0.22956372494369,2007-05-21
0.101857993583794,0.107888569087379,0.112485701242951,0.112009029452372,0.110913292226895,0.0958225323782784,0.1252405816358,0.0678522521959627,0.0439214746785601,0.222663048539228,2007-05-22
0.107269531252872,0.103130318984628,0.118622186046668,0.109878385371212,0.108408388926255,0.108274507421266,0.138600345831082,0.0639940226078716,0.0465980797023523,0.162762550425585,2007-05-23
0.10735484879009,0.0973796936443881,0.0928622700725782,0.0960505284765214,0.117097298903706,0.129246151412776,0.12079029343909,0.0784675903507813,0.0490783228668262,0.150967973415495,2007-05-24
0.0700991293710464,0.0675185959702439,0.0550052806587702,0.0461890476109844,0.0553979810213127,0.0848484433157362,0.0419620923805322,0.0690263827926084,0.0510657047897306,0.113596765733792,2007-05-25
0.0719986987470326,0.0549474680379807,0.0529279231846183,0.0660419726738469,0.0882463755100246,0.0781117484943954,0.0877892367197204,0.0690263827926084,0.0538488675638587,0.0930732645989005,2007-05-28
0.0624160578321294,0.0428770440803748,0.0626883094150702,0.0567283008376934,0.0666859102138239,0.0826067502121265,0.0683910562689135,0.0738673935342112,0.0546589809298903,0.137004292438952,2007-05-29
0.0641650122521265,0.0524294749968108,0.0562412853921653,0.058155022255127,0.0765466026790409,0.0680474355505069,0.081620205287827,0.0755635045845765,0.0559321168340704,0.128907912305967,2007-05-30
0.055184822545917,0.0617299059519531,0.0606421989454027,0.051935168953611,0.0505664732514201,0.0568679759756972,0.0601256530290439,0.0663422838011632,0.0579813710668914,0.232593118652887,2007-05-31
0.0635743548882025,0.0536409845820731,0.0620911387343338,0.0692822781347152,0.0641929494780247,0.0681514165832342,0.0825659977001387,0.059935331698402,0.0611198394188455,0.199869821381815,2007-06-01
0.0545727739134465,0.0478312106446612,0.058742830736895,0.061750512162504,0.0610985390991809,0.0489040569908938,0.0825471633137881,0.0756949759706754,0.07668636435931,0.183998158536252,2007-06-04
0.0515738598128958,0.049656458987057,0.0459477703952817,0.0417708259009861,0.0465829757503835,0.0507089497958656,0.0468634792488128,0.0762182581212869,0.0824956270482958,0.125984846845268,2007-06-05
0.0517788064035859,0.060586792080736,0.0577538305997289,0.0553867080890671,0.0592045614911474,0.0519159836724506,0.0764639866561516,0.102145456817507,0.087835029266547,0.187555213105122,2007-06-06
0.0645978953551925,0.0561794228928349,0.0614734059277031,0.062935230450592,0.0670006308109475,0.0788261879749661,0.0499289768468731,0.115465721114044,0.0922365284189736,0.160888475504182,2007-06-07
0.0593980963315728,0.0572220587393771,0.0618524026872597,0.0498511481669684,0.0560183737589423,0.0745699431483554,0.042848620053982,0.106741748543401,0.0952320819104854,0.108472453473922,2007-06-08
0.026701934408717,0.0223395037431216,0.0327213018210324,0.032447000556961,0.0298235691163113,0.0278142209010308,0.0198371303248044,0.0984200003124073,0.0936670792848269,0.162154037475799,2007-06-11
0.0173389873245338,0.0294227290854937,0.0330594617277069,0.0197213517535637,0.0267943727251499,0.0159315501968433,0.0211763764176168,0.106001083011814,0.0898726524113795,0.133117276310564,2007-06-12
0.0167374808900781,0.0311239564231685,0.0218966454708667,0.0150705263596166,0.0106079715747932,0.0212334710016584,0.00689424947419087,0.102381063954972,0.0846115662937401,0.146979908041461,2007-06-13
0.0224112257156275,0.0262391008685783,0.0190053694269622,0.0202359006090687,0.0267481138771261,0.0225523629432107,0.02105577723682,0.0804722035645668,0.0779856531848619,0.128505735519476,2007-06-14
0.0191569796815437,0.0356181585075779,0.0274742378488526,0.0171355351854714,0.0316707571699146,0.0242838329307907,0.0308873798638641,0.0686540974814769,0.0700967453376981,0.128167589263974,2007-06-15
0.0200446931393776,0.035722735224951,0.0256992275866119,0.023616535794546,0.0266649722901817,0.0331823288577595,0.0431868832113253,0.0790989133434345,0.0429264498387247,0.115724224057381,2007-06-18
0.0195683059398052,0.0287050798890296,0.027110656308016,0.0262271810962027,0.0210110824575415,0.0266977345039164,0.0431266320489753,0.0708123109285264,0.0351918387486868,0.0823625994278091,2007-06-19
0.0197976315109851,0.0306127179416923,0.0248297962684713,0.0273207445072057,0.0224427729156738,0.0314025543862497,0.0264578600960607,0.0681347204215415,0.0294199043564178,0.13225143717509,2007-06-20
0.0182174084346253,0.0381415364241099,0.0253093893317386,0.021355462491575,0.0222506283013617,0.0125736218803878,0.0298957737773386,0.081616395132695,0.026391606457693,0.123689879553247,2007-06-21
0.0189916774786118,0.0313504754234422,0.0325978177038683,0.0273047897673283,0.0236134887423912,0.0159424105000346,0.0253424964115528,0.0861892563145316,0.0268879048482876,0.155543893511203,2007-06-22
0.0183101243102844,0.0212560816324366,0.0236415315883939,0.0177526993166344,0.0248434988206201,0.0213205645734671,0.0111430630016912,0.0926782153214931,0.0478497308574571,0.136044051016689,2007-06-25
0.0126029800640954,0.0292996750150015,0.0246304679283906,0.017369378945412,0.0129270055172792,0.017787639623442,0.0169412353669004,0.107228583181035,0.0572570842266933,0.177141023627467,2007-06-26
0.0156277453492462,0.0240616871890485,0.0195964947852148,0.0104787231457471,0.0162155618567687,0.0174396393240323,0,0.106950020046132,0.0656633929918729,0.159231065851165,2007-06-27
0.0240590764095747,0.0254747463516485,0.0286407359746458,0.0265115278920626,0.0271570132398036,0.0185566557003615,0.02269165209986,0.0920989602045226,0.0717420069807082,0.144376422518119,2007-06-28
0.0195811191005405,0.0299318652292468,0.0276113813334173,0.0228511208100154,0.0251391956405493,0.0255583372454222,0.0362458439971912,0.0808171532409649,0.0741662760209113,0.165279447950677,2007-06-29
0.0134927343444138,0.0281419414166907,0.0202489876163917,0.0191255947606274,0.0166151215253993,0.0195826141433101,0.0322488261721934,0.0903559880660429,0.0589578619155787,0.15769310690206,2007-07-02
0.0142484815471244,0.0188647838806981,0.0196883716763067,0.0222127923100505,0.0224578142587648,0.0125323282445093,0.0293630027567773,0.0797081074889226,0.0509175071044114,0.162827561276986,2007-07-03
0.0345900695195166,0.0293750488869857,0.0259069096421521,0.0257443521971028,0.0180076675592617,0.0231317122059504,0.0305181157383288,0.080779404031095,0.04388853442871,0.159407293754249,2007-07-04
0.0196614443190076,0.0301333189438306,0.0279621294693213,0.0289735633685495,0.0327710201242028,0.0262634576022114,0.0460309215861021,0.0940020410607268,0.0393690382025711,0.212069928366517,2007-07-05
0.0151468620634049,0.0200137320748175,0.0244323372785661,0.021784555143482,0.0286718784788776,0.0251267692185723,0.0388291437740518,0.0788307637836684,0.0388571127400911,0.0991720518218363,2007-07-06
0.0143526813399209,0.0193245412646911,0.0211526848232266,0.0107148520064622,0.0266747187735251,0.023785982868451,0.0414559582814721,0.0831953534627741,0.0634687265249501,0.131577726203895,2007-07-09
0.0143090903638302,0.0207249724546683,0.0254011750032479,0.0233224616857912,0.0205760947396315,0.014346504881461,0.0287889148039223,0.0995316494582338,0.0763190580220369,0.107723049667089,2007-07-10
0.0113615117510924,0.020810439185768,0.0235741211032598,0.0123057137439411,0.0171073012970831,0.0194766965738737,0.0259978218457476,0.103898842531124,0.0892194518082702,0.0841678414057012,2007-07-11
0.0125150690217141,0.0179877434253652,0.0188693295743362,0.0146030412546717,0.0175958630553475,0.0146882115270972,0.0275743697962284,0.0888941824562499,0.100806007186498,0.182136646873538,2007-07-12
0.017431031039641,0.0268154038216905,0.0242996526297272,0.0264971650196863,0.0247727366060708,0.0171432830634857,0.0344901931559687,0.0865849721697204,0.109714823459568,0.287414830404565,2007-07-13
0.0174636919871943,0.0265235670309079,0.0259662125159591,0.0299200291683367,0.0239816847216442,0.0177542462395146,0.032965780418734,0.0906749038045997,0.117105321469311,0.151975600607801,2007-07-16
0.0134504689997221,0.020073786611133,0.0170472614037673,0.0196110695996549,0.0249242979557587,0.0229817138735534,0.033497488402424,0.0955289315151231,0.115874217288788,0.18694346832692,2007-07-17
0.016952014364614,0.0230809742944587,0.0272498370184316,0.0256478056084438,0.0251278161681067,0.0172358484768579,0.0553130327606042,0.111653050917176,0.114363195666682,0.172855259751751,2007-07-18
0.0148220615353045,0.0253253908930404,0.0188072730844691,0.0162270686886055,0.0182094385349891,0.0133030976869716,0.017347741769301,0.092903408883821,0.113512687193177,0.137027830690993,2007-07-19
0.0203486138152951,0.03392665260817,0.0298534049092981,0.0296736927912428,0.0306439120916019,0.0261910607014203,0.0574020313971911,0.112726950853132,0.114263122458453,0.134643579611228,2007-07-20
0.0273720067950326,0.0365184180504737,0.0422556158180579,0.0328548772712541,0.030675601249411,0.0255430474786079,0.0374007222866582,0.110381293053625,0.129085544435648,0.12466394498888,2007-07-23
0.0278428370764974,0.0475725857782643,0.0424997495269151,0.0328742510327633,0.0287729330751778,0.0259141685816181,0.0337088867638465,0.13023867914213,0.136820448348009,0.152006691652874,2007-07-24
0.0275019979894727,0.0422424987442747,0.0392897806071032,0.0294435339732246,0.0295861412295426,0.0306316138135153,0.0322151778087222,0.14969644428477,0.145135024813933,0.164420873195975,2007-07-25
0.0548531806199608,0.0511605566743503,0.0619055097819084,0.0547695736139745,0.0667727382677413,0.0715922805331703,0.0679790671638708,0.188342523313391,0.153538848389573,0.289546747531,2007-07-26
0.0561067657187051,0.0456671771760248,0.0481510494523247,0.0559135107784215,0.0668503076770739,0.0618886437397113,0.0742803250394322,0.189158687264718,0.161541493631077,0.24213721455293,2007-07-27
0.0567461658746117,0.0668922730471195,0.0624331166225928,0.0555430521421312,0.05313287794699,0.0611851835165152,0.0562759948914405,0.19717714011986,0.182949094492252,0.237693357147582,2007-07-30
0.0673910974689485,0.0773534908801623,0.0712208994219608,0.0662342486241496,0.0770572290106829,0.0761873613292528,0.0819665505641267,0.170973981682521,0.190898572494234,0.212967914940418,2007-07-31
0.0711378874840141,0.0713545509509513,0.0759901041916567,0.0639728234854434,0.0704331467060839,0.0878397787684507,0.0720668184687041,0.218478108061669,0.200182291236141,0.26007070658287,2007-08-01
0.0641637138961273,0.059976871891094,0.0526315076126193,0.0554190984573937,0.0709304691239205,0.083636831008223,0.0646560706647677,0.183053728840917,0.211356711847449,0.21813239942256,2007-08-02
0.0798374220106738,0.0717144817112388,0.0730889306683455,0.0775073423552993,0.0834760684075517,0.103012010517292,0.0900776399714032,0.193455588705436,0.224978295457635,0.283765300729894,2007-08-03
0.0884464856271702,0.0724674459936358,0.0881916254687853,0.0966905362677421,0.110767810069736,0.111299045152186,0.123482901381191,0.202273283452308,0.279169031823833,0.255603788209222,2007-08-06
0.0919068696709033,0.0966864586958695,0.0909167125037567,0.0889904516418926,0.0908327210013224,0.11028194463464,0.0932031834404514,0.181207922647964,0.298658718026565,0.230125631209964,2007-08-07
0.0891271344128219,0.0868329160240628,0.0923195940636463,0.0848178042312011,0.0917413304338457,0.0971629536001065,0.103661053912173,0.146175354191724,0.317225336206756,0.303835845677844,2007-08-08
0.0981450274364931,0.0797907252103481,0.0764907588536469,0.07819278707413,0.107489995349451,0.137044510964571,0.126742499792952,0.192351749740962,0.333887213326683,0.35434841105433,2007-08-09
0.112197369812157,0.103208468379997,0.0928444983514067,0.0813562361118994,0.100911361266662,0.139941254642236,0.0682776746297901,0.260945969165404,0.347662676348621,0.44281827578816,2007-08-10
0.123768818891911,0.120862925161193,0.115832362845782,0.127993919666351,0.151875231002627,0.145217124458209,0.164172427006731,0.221472010913427,0.369678980548578,0.135742027272949,2007-08-13
0.106897106475067,0.0957897844268735,0.0978980190559052,0.106610779548414,0.118688974019146,0.143944626035892,0.123338906307011,0.238598436922372,0.372815383233717,0.122062998537999,2007-08-14
0.118417881183743,0.102056457527092,0.102614878567683,0.106002898477329,0.131781987668372,0.130561032486618,0.11942005151534,0.240638195952243,0.375112677831638,0.24966583925253,2007-08-15
0.159287359311541,0.134372638799332,0.148774703099909,0.168183260522981,0.18620260574887,0.17004564849517,0.231905732086435,0.313084136480316,0.377328109104467,0.279918877850163,2007-08-16
0.162550015368816,0.159401480445018,0.154246258281311,0.152439294304797,0.174846975393776,0.169362312718289,0.205161769145497,0.283294803105328,0.380218921814326,0.338425495313748,2007-08-17
0.151862586258045,0.111456755230449,0.120405117448076,0.128206121853274,0.168850016556696,0.16660347257773,0.187818899131236,0.266031698922716,0.393831367745438,0.209710628619537,2007-08-20
0.153996580392456,0.136665425801023,0.148237561365088,0.163451851179386,0.182395971549404,0.166502466935462,0.171114419940591,0.238744226974284,0.397835600033921,0.246562963110218,2007-08-21
0.147056595022712,0.128634881285908,0.139292325561704,0.160674104219518,0.162491759756749,0.15383201680175,0.17739380049452,0.205741003972779,0.400359456732818,0.227860645028507,2007-08-22
0.162719192711071,0.155432272183815,0.154059985077306,0.170488430170763,0.170926545670395,0.14913903725852,0.163784575123631,0.199777930510213,0.400674687394944,0.140355477819073,2007-08-23
0.170269036024583,0.172730622011998,0.175527986087164,0.179619124791301,0.188604291879016,0.164190165991415,0.209028004661976,0.179639377893021,0.398053041573113,0.178140147797686,2007-08-24
0.162173304555021,0.17594842632576,0.160764889372124,0.169136910793953,0.168764766314843,0.155165689683372,0.153269262425052,0.179656299952618,0.373466665207961,0.174238914761809,2007-08-27
0.170552038492792,0.170876927747163,0.176094968828427,0.172971071545537,0.194095636689742,0.165377062819808,0.18262685241005,0.216556803448976,0.36302782400102,0.14963521995542,2007-08-28
0.175276741122718,0.184167488394363,0.188736733674547,0.190357626012248,0.189341928417459,0.157124824645058,0.193901435299015,0.206298130242584,0.353284031386131,0.157162372430112,2007-08-29
0.184794477827802,0.184077231522838,0.192107277203961,0.18107430472749,0.202487028105283,0.180942207690842,0.190450059258588,0.189776993288451,0.345325331244092,0.20061930082838,2007-08-30
0.180666969468911,0.175818436629692,0.189085071666293,0.183398134865085,0.212825507731601,0.185979044671226,0.213354736279967,0.179402469058665,0.340241767455703,0.156001435174644,2007-08-31
0.170669523914397,0.164117044316368,0.155525789500478,0.168226861000543,0.183632354002483,0.169790042484701,0.163441625775368,0.175839724665073,0.343303303339804,0.180562514416207,2007-09-03
0.173490107415863,0.179085743623779,0.20320380759006,0.190586722054199,0.180591031988867,0.166155073139269,0.191119546903173,0.166511764736511,0.347137609026495,0.155999502290284,2007-09-04
0.168662491455986,0.18265057199316,0.184216430916386,0.175524165510541,0.170992471876407,0.153936489180367,0.184971310243535,0.196433871194489,0.350551466310289,0.0860631539956467,2007-09-05
0.162466626874152,0.137796476502845,0.148472332454041,0.15497802637468,0.189917014886073,0.178726536935515,0.180065294588546,0.194480024159494,0.352448468031847,0.158175553725916,2007-09-06
0.170341640675907,0.170670598365766,0.162898013621772,0.163510700091181,0.178960785352569,0.172406862480317,0.178790593351163,0.223014521730528,0.351732207031834,0.191453026922274,2007-09-07
0.181537159930974,0.175739626894753,0.175256172246063,0.185327494220085,0.225806499012244,0.18700125297144,0.22965871221806,0.244137157198123,0.333913176581722,0.19459131870429,2007-09-10
0.186975274942131,0.194794341405446,0.198186112722734,0.181621201577942,0.202466860138789,0.181289092895354,0.207702252601171,0.224654659814534,0.326817415972081,0.155169472078458,2007-09-11
0.176048277406752,0.171155454224207,0.178407872040319,0.168826779117912,0.179821988373278,0.166643790521833,0.168131272953073,0.213225761102173,0.321380490597713,0.217581490798205,2007-09-12
0.173862083272399,0.189759963584195,0.186127170160384,0.179009792935927,0.168852881980456,0.178991589459661,0.164570845435453,0.198098741519445,0.318944526737665,0.170698435092635,2007-09-13
0.174200805724655,0.186457100994384,0.192676067489428,0.174574073606218,0.176891925182958,0.155157876208976,0.162253970393248,0.206509005139099,0.320851650670981,0.1468456532103,2007-09-14
0.157727974129423,0.168840639637462,0.149188860118564,0.167406046808955,0.17014273679247,0.16064215021323,0.171263566281434,0.238770260912125,0.352839317715971,0.198036648504164,2007-09-17
0.162877166972962,0.17008111799562,0.156930357848218,0.151224915273193,0.189102797711024,0.159077279394744,0.157564364161445,0.220853704889694,0.367432674527748,0.236530041856571,2007-09-18
0.19183408272555,0.205039755255369,0.190529490139273,0.194501807383315,0.193954719629111,0.176560361022161,0.15995913695618,0.167605190125848,0.381334422256474,0.291605794212525,2007-09-19
0.19784021781842,0.196668896356205,0.180781389720522,0.184043245555507,0.233138314241942,0.19315743088312,0.164716797149221,0.149307236914041,0.392950355113284,0.191342890173488,2007-09-20
0.190945550713405,0.193241947330168,0.199212785727965,0.203554249167499,0.222323708824594,0.176854915222599,0.215676620589712,0.126735812805573,0.40068626730931,0.338637966238791,2007-09-21
0.202115214949548,0.1964061643778,0.215446835208612,0.199867926246797,0.211470571264297,0.181961984673871,0.206492652761974,0.126350510525521,0.395394422016713,0.210123313396546,2007-09-24
0.192355547475989,0.200703319583914,0.200858645642152,0.184379062640832,0.194381718141811,0.199577850435724,0.157391842699951,0.1324919164623,0.386362126976838,0.18881585983311,2007-09-25
0.202832547250998,0.203708483417913,0.196214689497191,0.191877291355519,0.20260878867768,0.220223429786831,0.190322117951408,0.117674700739885,0.375009982307561,0.240560806609132,2007-09-26
0.211130079933245,0.22720487162486,0.212907315484997,0.209962253403769,0.204496878945313,0.202256812981682,0.184950003687122,0.110724941033131,0.362126582213944,0.218876291397169,2007-09-27
0.176362772960303,0.190827115759496,0.179099468206253,0.179523408508046,0.169910526442289,0.160546664913082,0.147809659396164,0.117398740998766,0.348500520901047,0.231014499351545,2007-09-28
0.19822412129768,0.178441785645068,0.197343327988355,0.194130985551531,0.19340689956823,0.18795454691428,0.180809996083191,0.120034677205205,0.308943667391169,0.233460886126111,2007-10-01
0.180968139918938,0.18932048049502,0.176407484829503,0.17127569751282,0.18191248697687,0.171595995253769,0.158966181610116,0.120802678371525,0.297343279573005,0.223184264554036,2007-10-02
0.182461602260474,0.179765500197144,0.177023217562506,0.166340755356408,0.217854585435648,0.180172532634962,0.193269064521104,0.12443050760972,0.287068851066534,0.247222639390769,2007-10-03
0.191241606720957,0.195899578918581,0.189844680924439,0.185026379551858,0.191791513537445,0.1746555835695,0.183590802191291,0.118377617061601,0.278440388453235,0.222378625107623,2007-10-04
0.183476757884262,0.171048224107819,0.162282338200464,0.175794301782079,0.172423713995309,0.21314526838099,0.161980842220451,0.0935269216951218,0.271777898314587,0.209660769860476,2007-10-05
0.202598162037635,0.199347546970833,0.212429280076471,0.193134864371576,0.195835346656142,0.195583730049645,0.199995882657639,0.0975192260630958,0.262613940722314,0.212515790065176,2007-10-08
0.179018769810941,0.170975833834152,0.17705058505305,0.167933628630695,0.180445381234255,0.167300043957652,0.15848924079268,0.0889436469381486,0.261297689628776,0.168823743492645,2007-10-09
0.193304776801347,0.19107709331435,0.217925733243063,0.199566445348713,0.198653847235829,0.192583281695423,0.206660298037819,0.093835423858542,0.25983865472705,0.109717785994962,2007-10-10
0.190815678531919,0.185210005159952,0.207294684908753,0.189985306015743,0.190319854431542,0.163386822846506,0.191122629351315,0.0980294912447867,0.257629645301057,0.150359188389511,2007-10-11
0.204859191522928,0.184249275047641,0.194963890088074,0.183551950999925,0.199781330019797,0.219370368696641,0.193661564810528,0.0997425243547488,0.254063470634718,0.175269721479847,2007-10-12
0.229226679422081,0.218280310596528,0.208134164406178,0.193021873684592,0.191235979497167,0.239804354858759,0.171139647208297,0.121772442556116,0.236180383702699,0.240704922412213,2007-10-15
0.222195653483007,0.203846444867381,0.199848343402465,0.195950299606355,0.201117953612079,0.199322713288191,0.158125564026202,0.12735672222309,0.23074780460993,0.122930087066947,2007-10-16
0.197165061112242,0.19045108465509,0.181662510492106,0.173654346445382,0.177367193808157,0.190141595443265,0.125010776168846,0.121479560755401,0.227171293958526,0.163751752406126,2007-10-17
0.193283531565153,0.190617505378261,0.183130573983297,0.177238169722387,0.172778554546093,0.193086784040734,0.144675436383238,0.120276792827129,0.226405957847934,0.115066401420097,2007-10-18
0.181282060024694,0.191349493583274,0.169613807460082,0.154947760497948,0.180043020529395,0.192084852285429,0.133081058893826,0.117565358200951,0.229406902377602,0.170423702097589,2007-10-19
0.190801991148502,0.195394811493195,0.168776910218476,0.170068657004028,0.18207848026733,0.200156293652512,0.156525169763681,0.162069073243881,0.260007361758025,0.12639922566917,2007-10-22
0.188830241548005,0.182864492812156,0.172569121282,0.163038097901846,0.184592794432704,0.195685142934322,0.154033884574862,0.150830222277761,0.273165548930217,0.18928027582695,2007-10-23
0.187365720993801,0.188670669463905,0.17654664389642,0.163629363627968,0.183859281999592,0.224143470239609,0.160352954347032,0.154650702655982,0.285486774755803,0.129575491089197,2007-10-24
0.188365795319386,0.189688839920453,0.187089524929057,0.167220325022495,0.187863722076503,0.193326299976064,0.168078426957667,0.126228151017667,0.295581452213207,0.222671755870656,2007-10-25
0.193208474868372,0.197096712192344,0.184305751750452,0.166116628235148,0.184574516026855,0.201870389365316,0.160177271942011,0.116660678860963,0.30205999428085,0.248603863145499,2007-10-26
0.198415075542264,0.212198634399507,0.195336388742337,0.191876798317033,0.205438537642073,0.187399594194158,0.216358651710435,0.115392826088088,0.296947783449844,0.239936044998992,2007-10-29
0.187630973144093,0.210297073597048,0.202690581846741,0.202243017968384,0.209015971328537,0.182539408700819,0.192067365935432,0.128033604606966,0.290201442789153,0.184213750644325,2007-10-30
