ym,FRM_index,FRM_q50,FRM_q60,FRM_q70,FRM_q80,FRM_q90,FRM_iqr,lag1_FRM_index,lag1_FRM_q50,lag1_FRM_q60,lag1_FRM_q70,lag1_FRM_q80,lag1_FRM_q90,lag1_FRM_iqr,lag2_FRM_index,lag2_FRM_q50,lag2_FRM_q60,lag2_FRM_q70,lag2_FRM_q80,lag2_FRM_q90,lag2_FRM_iqr,lag3_FRM_index,lag3_FRM_q50,lag3_FRM_q60,lag3_FRM_q70,lag3_FRM_q80,lag3_FRM_q90,lag3_FRM_iqr,lag4_FRM_index,lag4_FRM_q50,lag4_FRM_q60,lag4_FRM_q70,lag4_FRM_q80,lag4_FRM_q90,lag4_FRM_iqr,lag5_FRM_index,lag5_FRM_q50,lag5_FRM_q60,lag5_FRM_q70,lag5_FRM_q80,lag5_FRM_q90,lag5_FRM_iqr,lag6_FRM_index,lag6_FRM_q50,lag6_FRM_q60,lag6_FRM_q70,lag6_FRM_q80,lag6_FRM_q90,lag6_FRM_iqr,rec,date
2019-11,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,0.0288001721414273,0.0271165742407845,0.0295360308893106,0.0325690859434283,0.0364022317337627,0.0429620997351208,0.00639811394479988,0.0265214299236074,0.0245660914858265,0.0266100919641274,0.0290766176501294,0.0326000992253185,0.0379124515372674,0.0052619657783994,0.0236924879927451,0.0226978018367518,0.0243236851155022,0.0262585345679161,0.0291255464005869,0.0337340946808053,0.00459812138866681,0.0234174466041877,0.0214123448467014,0.0232486422434732,0.0256799953156645,0.0290133530209837,0.0356622485978701,0.0049934113314842,0.0223355127582095,0.0207716255305565,0.0225101001669373,0.0248812739659972,0.027721569853139,0.0317948245858178,0.00482440077237984,0,2019-11-01
2019-12,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,0.0288001721414273,0.0271165742407845,0.0295360308893106,0.0325690859434283,0.0364022317337627,0.0429620997351208,0.00639811394479988,0.0265214299236074,0.0245660914858265,0.0266100919641274,0.0290766176501294,0.0326000992253185,0.0379124515372674,0.0052619657783994,0.0236924879927451,0.0226978018367518,0.0243236851155022,0.0262585345679161,0.0291255464005869,0.0337340946808053,0.00459812138866681,0.0234174466041877,0.0214123448467014,0.0232486422434732,0.0256799953156645,0.0290133530209837,0.0356622485978701,0.0049934113314842,0,2019-12-01
2020-01,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,0.0288001721414273,0.0271165742407845,0.0295360308893106,0.0325690859434283,0.0364022317337627,0.0429620997351208,0.00639811394479988,0.0265214299236074,0.0245660914858265,0.0266100919641274,0.0290766176501294,0.0326000992253185,0.0379124515372674,0.0052619657783994,0.0236924879927451,0.0226978018367518,0.0243236851155022,0.0262585345679161,0.0291255464005869,0.0337340946808053,0.00459812138866681,0,2020-01-01
2020-02,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,0.0288001721414273,0.0271165742407845,0.0295360308893106,0.0325690859434283,0.0364022317337627,0.0429620997351208,0.00639811394479988,0.0265214299236074,0.0245660914858265,0.0266100919641274,0.0290766176501294,0.0326000992253185,0.0379124515372674,0.0052619657783994,0,2020-02-01
2020-03,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,0.0288001721414273,0.0271165742407845,0.0295360308893106,0.0325690859434283,0.0364022317337627,0.0429620997351208,0.00639811394479988,1,2020-03-01
2020-04,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,0.0302894855100855,0.0285988570052254,0.0317937107522871,0.0353156528064464,0.0387440489324503,0.0442939004047751,0.00757071337040225,1,2020-04-01
2020-05,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,0.0268164000622489,0.025263710502725,0.0274682095294481,0.0302638411058241,0.0346317893718053,0.0402238438515959,0.00618825055501168,1,2020-05-01
2020-06,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,0.0235741439685513,0.0228397449595687,0.0245027549804408,0.0267137293713608,0.0293492397213194,0.033482604493395,0.00500552776637542,1,2020-06-01
2020-07,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,0.0199010005617541,0.0189325876380403,0.0205980890028672,0.0221249743855358,0.0242370585499208,0.0277752044885948,0.00370819433264567,1,2020-07-01
2020-08,0.0458351487657195,0.0419230629800217,0.0457989354244679,0.050953299428536,0.0577705231821702,0.0697412701944209,0.0102723923572164,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,0.0223087134580588,0.0207332771389602,0.022333675905881,0.024403362984834,0.0275656794014071,0.0329703701884893,0.00434486866667066,1,2020-08-01
2020-09,0.0351473497129222,0.0327560129439689,0.0358062258825251,0.0391164303139584,0.0431787104861867,0.0497939897892829,0.00708117483263852,0.0458351487657195,0.0419230629800217,0.0457989354244679,0.050953299428536,0.0577705231821702,0.0697412701944209,0.0102723923572164,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,0.0649782573428534,0.0611218168628171,0.0674138261502435,0.0761167596190404,0.08703395429711,0.101774575535177,0.0181939309837528,1,2020-09-01
2020-10,0.0298396547527511,0.0279421585333001,0.0298613540150694,0.0323516962667328,0.0359324483415418,0.0425484949806276,0.00531914733595998,0.0351473497129222,0.0327560129439689,0.0358062258825251,0.0391164303139584,0.0431787104861867,0.0497939897892829,0.00708117483263852,0.0458351487657195,0.0419230629800217,0.0457989354244679,0.050953299428536,0.0577705231821702,0.0697412701944209,0.0102723923572164,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,0.110839893168278,0.105138439019069,0.116525235654592,0.12971336834371,0.144300728762059,0.166684809948267,0.0287527748158242,1,2020-10-01
2020-11,0.0337204002893963,0.0304914884323259,0.033150648089198,0.0380166480131312,0.0435456049847587,0.0510145440537961,0.00782502815287008,0.0298396547527511,0.0279421585333001,0.0298613540150694,0.0323516962667328,0.0359324483415418,0.0425484949806276,0.00531914733595998,0.0351473497129222,0.0327560129439689,0.0358062258825251,0.0391164303139584,0.0431787104861867,0.0497939897892829,0.00708117483263852,0.0458351487657195,0.0419230629800217,0.0457989354244679,0.050953299428536,0.0577705231821702,0.0697412701944209,0.0102723923572164,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,0.114947909023279,0.107679262895944,0.120797929581044,0.134567201464826,0.150087120714525,0.177670983002866,0.0305588783906876,1,2020-11-01
2020-12,0.0339105893215199,0.030789085247141,0.0337956936843978,0.0365442910264612,0.0408950093347629,0.0502279938542779,0.00664704310584416,0.0337204002893963,0.0304914884323259,0.033150648089198,0.0380166480131312,0.0435456049847587,0.0510145440537961,0.00782502815287008,0.0298396547527511,0.0279421585333001,0.0298613540150694,0.0323516962667328,0.0359324483415418,0.0425484949806276,0.00531914733595998,0.0351473497129222,0.0327560129439689,0.0358062258825251,0.0391164303139584,0.0431787104861867,0.0497939897892829,0.00708117483263852,0.0458351487657195,0.0419230629800217,0.0457989354244679,0.050953299428536,0.0577705231821702,0.0697412701944209,0.0102723923572164,0.0558997726457603,0.0504356251396829,0.0554627878263194,0.0625478630285098,0.0719107527861823,0.0871177608800845,0.0132086048113173,0.0884396808171166,0.0812922402803148,0.0898584653799601,0.100424740050806,0.114012877966104,0.135387334287028,0.0219035254420431,1,2020-12-01
