ticker,FRM_index,FRM_q50,FRM_q60,FRM_q70,FRM_q80,FRM_q90,FRM_iqr
2019-01-01,0.033587584370463,0.029973978667434,0.0344232287391805,0.0371445298077673,0.0421423719499687,0.0539092724099732,0.00748922371962885
2019-01-02,0.0367375474942793,0.0329261342202403,0.0357405969696582,0.0386813395209435,0.0458285782852199,0.0524708534728677,0.00746041145232867
2019-01-03,0.0335727684611837,0.0305401547226912,0.0337425800118025,0.0363397171238771,0.0404876596658233,0.0507697925020237,0.00678837333363805
2019-01-04,0.0343979833801303,0.0323090494443546,0.035586616930536,0.0377972376535857,0.0413187411603312,0.0521484724648295,0.00703848891432273
2019-01-07,0.0334967985344887,0.0313301608395941,0.0333334355212028,0.0386393750673056,0.0419026899152167,0.0477779021791113,0.00717011345819339
2019-01-08,0.0348291190189401,0.0333154383961526,0.0359875610397259,0.0375094624018614,0.0451907411292435,0.0511961922133601,0.00745589356845323
2019-01-09,0.0346387241576711,0.0324471986294236,0.0344814746451111,0.0380479794118824,0.0424770319218548,0.0511146081553996,0.00688243956071964
2019-01-10,0.0348526473814565,0.0327651322803542,0.0346135258278186,0.0398625700880016,0.0430263345207645,0.0495387745341108,0.00743962181640228
2019-01-11,0.0347923400546747,0.0314504116004113,0.033906922612864,0.0397194560688044,0.0450668405031553,0.0552225256234208,0.00766732163113702
2019-01-14,0.0340363573937157,0.0306839360930305,0.0340244913915215,0.0373359479946886,0.043410387000923,0.053324883958334,0.00725242217032379
2019-01-15,0.0337562709380017,0.0308089101550181,0.0340146378868687,0.0367182305716253,0.0434557159463058,0.0500957629195708,0.00695014132685804
2019-01-16,0.0337198104596777,0.0302117762321082,0.0332170954068746,0.0366493805264215,0.0412667080269337,0.0517413957901718,0.00705451615738585
2019-01-17,0.0329147149576915,0.0305565558705651,0.033374110243196,0.0352893881755941,0.0402738763535924,0.0512757495568213,0.00597650935808615
2019-01-18,0.0335001168517674,0.0313718941529911,0.0335383565751036,0.0360884908947113,0.0401878413251822,0.0489064975409726,0.00630873182744547
2019-01-21,0.032369793312397,0.0301286309262285,0.0324688062312963,0.0349930254651807,0.0385124808461594,0.0433013277303258,0.00585853414720475
2019-01-22,0.0322306375072992,0.0292834929348824,0.0317885581509066,0.0366207129537015,0.0407629810306546,0.0472123324351,0.00700724179457075
2019-01-23,0.0316974463264496,0.0291720934505104,0.0314682963286426,0.0344826136336854,0.0384824730138243,0.0463297103560636,0.00633780203382388
2019-01-24,0.0323362600284727,0.0302066171204528,0.0318668000759983,0.0355109321809362,0.039652338372637,0.0495555254244358,0.00611034700936639
2019-01-25,0.0333306011213217,0.0305953150783035,0.0324177577307916,0.0364066192284769,0.0419484641659549,0.0496637632636052,0.00723154446113307
2019-01-28,0.0320072634916435,0.0307643143324958,0.0330951079048351,0.0352954922507635,0.0375664749382632,0.0471476399293859,0.00592396158349361
2019-01-29,0.0322613752436736,0.0302224124412816,0.0318203406096188,0.035623802644626,0.0392563517141908,0.0465178842368502,0.00634907925838947
2019-01-30,0.0315620498706382,0.0283276246567268,0.0312755419706027,0.0339716636147187,0.0376351236040175,0.0458034866262951,0.00608211753703341
2019-01-31,0.0321624492823851,0.029600146068604,0.0312333727020375,0.0359108402776995,0.0398716864523191,0.0469333739850583,0.0068835461563317
2019-02-01,0.0321537300348942,0.0291097761583179,0.0320946129596723,0.0356465518549579,0.0392439252573392,0.0455377372274582,0.00605974029418029
2019-02-04,0.0314823171105159,0.0288624247762412,0.030746710018959,0.0338221545103682,0.0389118546139739,0.0434668830746835,0.00573038933991779
2019-02-05,0.0318533468546128,0.0290871499600425,0.0301819543881767,0.0340653052697503,0.0394777087415944,0.0437623786333062,0.00647053195087217
2019-02-06,0.031569346416617,0.0288171065845305,0.0320214610287272,0.034632416257414,0.0376964423632147,0.0430136331954916,0.00516783851237871
2019-02-07,0.0315523618766319,0.0293114538303308,0.0313512269920502,0.0346483195913577,0.0374103799144935,0.0433842345318354,0.00528222070417533
2019-02-08,0.0310039454880659,0.0296862085908105,0.0318076728092849,0.0340075358542083,0.0384150190696635,0.0417036297107689,0.00601051976717784
2019-02-11,0.0348169195826702,0.0280974131940007,0.0310404815313949,0.0350459017046094,0.039394999248888,0.0474188114076418,0.00648178805173249
2019-02-12,0.0313932209269345,0.0282295751685748,0.0315385084763826,0.0352733473494891,0.0402517932911996,0.0477461093567978,0.00691628382758391
2019-02-13,0.0310815539637839,0.0289331743079298,0.0317612407181989,0.0355480076656935,0.0389284768754851,0.0453978230833599,0.00661127284507499
2019-02-14,0.0308917615190129,0.0288447843123466,0.030873724104797,0.0343231553471594,0.0384088443161136,0.045070357864563,0.00609119294828601
2019-02-15,0.0316113404735788,0.0292457951201,0.0316689619320742,0.0340380773655407,0.0416307066286819,0.0490708657430023,0.00674242786741018
2019-02-18,0.030907445363318,0.0298430236589565,0.0309544060135372,0.0328494781602864,0.0383607738451794,0.0466724736402382,0.00604242959216762
2019-02-19,0.0308661843539489,0.0295560474768142,0.0317381218440701,0.0339795750118568,0.0375656844822603,0.0438563449807981,0.00605858133267126
2019-02-20,0.0314295918300919,0.0290661611276795,0.032075675576182,0.0344581773711776,0.0381357873014461,0.0472737610883314,0.00629770467535335
2019-02-21,0.0315322129270823,0.030106396540776,0.0321952336986037,0.0346071933441058,0.0387731666645882,0.0485931795110277,0.00564208180035221
2019-02-22,0.0317354123143671,0.0299654822059126,0.0318189147302859,0.0357751716523974,0.03954668161447,0.043669816962131,0.00594249420689988
2019-02-25,0.031545024596782,0.0306455476733943,0.0326280164809561,0.0348626791236091,0.0383601268935349,0.0466322946679292,0.00580570015622314
2019-02-26,0.0315683822095772,0.0311199827996693,0.033394042263187,0.0350620705097684,0.0391821952538645,0.0439266068518821,0.00598343754251241
2019-02-27,0.0315641559650608,0.030624025982687,0.0318732363178112,0.0350380892162884,0.0387477108775926,0.0442598388735295,0.00621262385200672
2019-02-28,0.0310725691939369,0.0294326216568189,0.0320146625358414,0.0354152403582535,0.0391651980373623,0.0414987544705207,0.00681030158578665
2019-03-01,0.0288852785814309,0.0273831731248114,0.028634075718866,0.0320393089044376,0.0360486430302787,0.0396496301464968,0.00476510172929818
2019-03-04,0.0290952435947135,0.0282433146527242,0.0302271354465351,0.0324014264007149,0.0359341565534118,0.0391680779725157,0.00553482929667813
2019-03-05,0.0288205141769746,0.0279654373980963,0.0295058431960728,0.0317996273253534,0.0353127542844381,0.0398601430401855,0.00493474043565973
2019-03-06,0.028151646884439,0.0283128186902461,0.0293730988478869,0.0307021332262021,0.034174046466523,0.0386401483218541,0.00577117009490235
2019-03-07,0.0276695449973548,0.0268429603767816,0.0288622655414147,0.0321107159035516,0.0343918961418109,0.037629224995951,0.00592587165006143
2019-03-08,0.0278687395479449,0.0272391289973257,0.0289371121914926,0.0312068135353263,0.0338414627864158,0.036926045532836,0.00510532353597884
2019-03-11,0.0275454152543637,0.0269494228297387,0.0286201292307703,0.0310120086133436,0.0338528677763279,0.0387321152925815,0.00530091310819453
2019-03-12,0.0272224995269696,0.0268846632828829,0.0292409542371477,0.0304733178311807,0.0325765299791859,0.0359636019587014,0.0047375388562837
2019-03-13,0.0274820278679937,0.0265821644126983,0.0292616210294163,0.0308446552828905,0.0327997913870447,0.0376108302049224,0.00449947354908611
2019-03-14,0.0265064527257929,0.0251511685977382,0.0274143887659476,0.0299801882915027,0.0321410036289219,0.0360933332830898,0.00508638974144325
2019-03-15,0.0255673662916114,0.0254584715387585,0.0261642267463433,0.0283665737353406,0.030686091506068,0.0343140992205843,0.00414642251942313
2019-03-18,0.0256029542807139,0.024465434178741,0.0261419504494195,0.0281740166300722,0.0321871122537111,0.0363894042213295,0.00462548974803153
2019-03-19,0.0253996184863807,0.0247572296327676,0.0260713473755847,0.0275707168703876,0.0304005105591113,0.0356563947107696,0.00412181425171462
2019-03-20,0.0250188496489353,0.0238047898442637,0.0257050895915218,0.0276363503566225,0.0302792124771096,0.0351048802261921,0.00499228385099423
2019-03-21,0.0234286187482625,0.0217429330515663,0.0231802976903068,0.0260552751513021,0.0296232627718053,0.0333329250203041,0.0056250710983907
2019-03-22,0.0254257187240869,0.0233865567463417,0.0252318596352817,0.0265985959768182,0.0300685305105587,0.0370691513868706,0.00429900937636047
2019-03-25,0.0274303872107763,0.0240433328907794,0.0263105244912136,0.0279127460170868,0.0324399702271544,0.0403699704787887,0.00504334945311646
2019-03-26,0.0246174490570313,0.0221803665613479,0.0240060370060881,0.025752096688415,0.0290580493458687,0.0366732155182953,0.00444563185551725
2019-03-27,0.0249187362626584,0.0225963664042427,0.0246597311920596,0.0274498032690615,0.0292030323067101,0.0391278973388998,0.00469842704832253
2019-03-28,0.0244955005507235,0.0212996366132032,0.0237762729436766,0.0277708157576355,0.0321090804757944,0.0383908378962613,0.00587761844048763
2019-03-29,0.0247658413016318,0.0227303580074458,0.0244722955291897,0.0267389001500231,0.0299265827600937,0.0385595982199744,0.00495465720592429
2019-04-01,0.0246867741085655,0.022359091507233,0.0244019245841418,0.0262320142580925,0.0303334198936615,0.0400810807631133,0.0045811112688099
2019-04-02,0.0245745352564372,0.0222232656101288,0.0252847544099868,0.0271547683053407,0.029362076999542,0.0366198962182229,0.00556304946103503
2019-04-03,0.0233319754832082,0.0210156739787032,0.023238285913701,0.0239438266209535,0.0279992505350315,0.0348232964618753,0.00461300568178012
2019-04-04,0.0232373455383402,0.0208146954841159,0.0226548964019851,0.0248000273815901,0.0269832332097369,0.0347751609029643,0.00420259182257878
2019-04-05,0.0231289704358931,0.0205709360175698,0.022178157611456,0.0235234248309233,0.0264021014878963,0.0346853077180564,0.00335249887684816
2019-04-08,0.0217024211303831,0.0193339551215711,0.0209446612069878,0.0228517502320002,0.0255295216141842,0.0299244263969401,0.00313662785702143
2019-04-09,0.0220831792885371,0.0207024351557396,0.0219297162804959,0.023422937991707,0.0257447294447846,0.0301900319295621,0.00399947596326053
2019-04-10,0.0228635837873217,0.0208502768973364,0.0215900000075502,0.0234590493956338,0.0256752057612169,0.0319172876401602,0.00396491020812603
2019-04-11,0.0227688937508074,0.0207300574825852,0.0223323248485594,0.0244982788386451,0.026704440916935,0.0312610319787269,0.00436553778686078
2019-04-12,0.0226479726593098,0.0198480303880726,0.0211434576619426,0.0241883330466591,0.0286754832854443,0.0339709657877032,0.00422260643894888
2019-04-15,0.0219308715762005,0.020167791377315,0.0217248820211193,0.0241141321011888,0.026655536191474,0.0317525283811886,0.00450787120080676
2019-04-16,0.0226993881032608,0.0198500110055669,0.021780533308723,0.025285567363266,0.0285899935807757,0.0333007354826842,0.00468821368490341
2019-04-17,0.0206729888813247,0.019856860309366,0.0206555027372312,0.0220513161156838,0.0236978493064745,0.027219527394765,0.00295847987818215
2019-04-18,0.0209374538793206,0.0194479099230577,0.020958688498912,0.0222029750367734,0.0234952027883742,0.0292616100091221,0.00311537124912077
2019-04-19,0.0213892062003904,0.0204498697624259,0.0209133116812652,0.0229291144447248,0.0242609784186712,0.0296537909773189,0.00330279073547625
