ticker,AXP UN Equity,PFG UW Equity,JPM UN Equity,BAC UN Equity,GPMT UN Equity,TRV UN Equity,SBRA UW Equity,C UN Equity,AIG UN Equity,PEB UN Equity,BOH UN Equity,CLDT UN Equity,AFL UN Equity,BHF UW Equity,FCF UN Equity,GDOT UN Equity,BK UN Equity,HMN UN Equity,BRK/B UN Equity,UBA UN Equity,HR UN Equity,PRI UN Equity,GWB UN Equity,COR UN Equity,CMA UN Equity,NMIH UQ Equity,VBTX UQ Equity,AFG UN Equity,AEL UN Equity,PCH UW Equity,RJF UN Equity,RLI UN Equity,TPRE UN Equity,SF UN Equity,EFX UN Equity,PK UN Equity,CHCT UN Equity,UHT UN Equity,BEN UN Equity,WRI UN Equity,PEAK UN Equity,JRVR UW Equity,INN UN Equity,AAT UN Equity,NXRT UN Equity,KIM UN Equity,LM UN Equity,JEF UN Equity,LNC UN Equity,L UN Equity,WRB UN Equity,HST UN Equity,MMC UN Equity,FRC UN Equity,CATY UW Equity,WLTW UW Equity,SPGI UN Equity,CBU UN Equity,CDR UN Equity,CHCO UW Equity,COLB UW Equity,WFC UN Equity,EGP UN Equity,EZPW UW Equity,FNB UN Equity,FFBC UW Equity,FBP UN Equity,PNC UN Equity,FMBI UW Equity,PGR UN Equity,MMI UN Equity,FULT UW Equity,GBCI UW Equity,HWC UW Equity,SCHW UN Equity,TFC UN Equity,PSA UN Equity,INDB UW Equity,GL UN Equity,UNM UN Equity,VTR UN Equity,VNO UN Equity,KREF UN Equity,PRA UN Equity,WY UN Equity,MCY UN Equity,IRET UN Equity,NBTB UW Equity,CMO UN Equity,NNN UN Equity,BXS UN Equity,CBSH UW Equity,CUZ UN Equity,TRMK UW Equity,PEI UN Equity,UMBF UW Equity,WABC UW Equity,CINF UW Equity,TCBI UW Equity,PSB UN Equity,PACW UW Equity,JOE UN Equity,WETF UW Equity,OFC UN Equity,MTB UN Equity,FITB UW Equity,FHN UN Equity,GTY UN Equity,HBAN UW Equity,WELL UN Equity,SFNC UW Equity,NTRS UW Equity,SIGI UW Equity,PBCT UW Equity,STC UN Equity,CNO UN Equity,SIVB UW Equity,CASH UW Equity,XHR UN Equity,SBSI UW Equity,KEY UN Equity,STBA UW Equity,AMG UN Equity,STT UN Equity,MKTX UW Equity,USB UN Equity,JLL UN Equity,TROW UW Equity,SBAC UW Equity,TREE UW Equity,TMP UA Equity,ZION UW Equity,IVZ UN Equity,TRST UW Equity,MS UN Equity,UBSI UW Equity,CB UN Equity,UFCS UW Equity,KMPR UN Equity,ALL UN Equity,EQR UN Equity,WBS UN Equity,SPG UN Equity,WAFD UW Equity,AVB UN Equity,PRU UN Equity,WRLD UW Equity,AIV UN Equity,EPRT UN Equity,SKT UN Equity,LTC UN Equity,COF UN Equity,OHI UN Equity,TCO UN Equity,CFR UN Equity,FCFS UW Equity,FHI UN Equity,AKR UN Equity,HIG UN Equity,IRT UN Equity,PB UN Equity,IRM UN Equity,RGA UN Equity,ETFC UW Equity,BFS UN Equity,AMT UN Equity,BXP UN Equity,LXP UN Equity,FFIN UW Equity,WU UN Equity,ONB UW Equity,HT UN Equity,VLY UW Equity,MAA UN Equity,PLD UN Equity,SAFE UN Equity,OPB UW Equity,BPFH UW Equity,RWT UN Equity,GS UN Equity,MCO UN Equity,HIW UN Equity,SLM UW Equity,ESS UN Equity,GEO UN Equity,CME UW Equity,CLI UN Equity,BLK UN Equity,O UN Equity,NDAQ UW Equity,NWBI UW Equity,AMBC UN Equity,MET UN Equity,WSR UN Equity,AMP UN Equity,IBOC UW Equity,CBRE UN Equity,MA UN Equity,LSI UN Equity,ICE UN Equity,AIZ UN Equity,DCOM UW Equity,GNW UN Equity,THG UN Equity,RF UN Equity,HOPE UW Equity,HAFC UW Equity,Y UN Equity,DFS UN Equity,AMSF UW Equity,V UN Equity,WTFC UW Equity,DRE UN Equity,ENVA UN Equity,FRT UN Equity,KRC UN Equity,EV UN Equity,UMPQ UW Equity,ARR UN Equity,RPT UN Equity,CXW UN Equity,OZK UW Equity,SEIC UW Equity,EPR UN Equity,IVR UN Equity,BRKL UW Equity,ADC UN Equity,PMT UN Equity,ARI UN Equity,EWBC UW Equity,MAC UN Equity,ALEX UN Equity,NYCB UN Equity,RNR UN Equity,UCBI UW Equity,ECPG UW Equity,RYN UN Equity,ABCB UW Equity,GHL UN Equity,TCF UW Equity,RE UN Equity,NAVI UW Equity,PNFP UW Equity,FR UN Equity,CCI UN Equity,FSP UA Equity,RMAX UN Equity,SAFT UW Equity,PFS UN Equity,PRAA UW Equity,EQIX UW Equity,PIPR UN Equity,WDR UN Equity,DLR UN Equity,SBNY UW Equity,ACC UN Equity,EXR UN Equity,MPW UN Equity,DRH UN Equity,CVBF UW Equity,HOMB UW Equity,ASB UN Equity,CIT UN Equity,BANR UW Equity,EHTH UW Equity,ORI UN Equity,IBKR UW Equity,EIG UN Equity,MSCI UN Equity,FAF UN Equity,UDR UN Equity,INFO UN Equity,LAMR UW Equity,SLG UN Equity,JBGS UN Equity,UVE UN Equity,STAR UN Equity,BRO UN Equity,CBOE UF Equity,SYF UN Equity,AHH UN Equity,CTRE UW Equity,CPF UN Equity,AJG UN Equity,AX UN Equity,FBC UN Equity,FSB UN Equity,AON UN Equity,CADE UN Equity,CFG UN Equity,FG UN Equity,TBK UW Equity,SFBS UW Equity,CBL UN Equity,FCPT UN Equity,DEA UN Equity,UE UN Equity,NYMT UW Equity,NSA UN Equity,CUBI UN Equity,PPBI UW Equity,HFWA UW Equity,RLGY UN Equity,DEI UN Equity,ABTX UQ Equity,PFBC UW Equity,CPT UN Equity,STL UN Equity,IIPR UN Equity,JHG UN Equity,EGBN UR Equity,GNL UN Equity,WPG UN Equity,BANC UN Equity,HMST UW Equity,KRG UN Equity,OFG UN Equity,ILPT UW Equity,NBHC UN Equity,SRC UN Equity,SBCF UW Equity,EVR UN Equity,INTL UW Equity,CONE UW Equity,SNV UN Equity,BHLB UN Equity,REG UW Equity,ARE UN Equity,ROIC UW Equity,UNIT UW Equity,KNSL UW Equity,WRE UN Equity,WD UN Equity,SVC UW Equity,DHC UW Equity,OPI UW Equity,BRX UN Equity,UIHC UR Equity,NFBK UW Equity,HCI UN Equity,VRTS UW Equity,RC UN Equity,SLF CT Equity,HR-U CT Equity,BAM/A CT Equity,MFC CT Equity,FSV CT Equity,TCN CT Equity,AD CT Equity,IFC CT Equity,IAG CT Equity,NWH-U CT Equity,BMO CT Equity,BNS CT Equity,CM CT Equity,CWB CT Equity,LB CT Equity,NA CT Equity,TD CT Equity,EQB CT Equity,X CT Equity,MIC CT Equity,ECN CT Equity,RY CT Equity,CRR-U CT Equity,HCG CT Equity,KMP-U CT Equity,CHP-U CT Equity,GRT-U CT Equity,CIGI CT Equity,FCR-U CT Equity,D-U CT Equity,CAR-U CT Equity,SRU-U CT Equity,AIF CT Equity,CUF-U CT Equity,SMU-U CT Equity,NVU-U CT Equity,AP-U CT Equity,CSH-U CT Equity,AX-U CT Equity,ONEX CT Equity,BPY-U CT Equity,IIP-U CT Equity,BBU-U CT Equity,FFH CT Equity,GWO CT Equity,IGM CT Equity,BEI-U CT Equity,REI-U CT Equity,CRT-U CT Equity,CIX CT Equity,REAL CT Equity,DIR-U CT Equity,POW CT Equity
2007-01-02,60.67,,48.3,53.39,,53.69,22.718,557,1200.607,,53.95,,23,,13.43,,41.732,20.2,73.32,19.09,39.54,,,,58.68,,,35.91,13.03,,30.31,28.21,,17.4356,40.6,,,38.98,36.7233,46.11,33.5196,,,,,44.95,95.05,25.677,66.4,41.47,23.0067,23.9769,30.66,,34.51,,68.02,23,15.91,40.89,35.12,35.56,53.56,16.25,18.27,16.61,142.95,74.04,38.68,24.22,,16.7,24.44,52.84,,43.93,97.5,36.03,28.3378,20.78,37.0624,85.5931,,24.96,28.9145,52.73,,25.51,8.3,22.95,26.82,25.6729,93.31,32.71,39.38,36.51,50.63,45.31,19.88,,52.27,53.57,,50.47,122.16,40.93,34.8057,30.9,23.75,43.02,15.775,60.69,28.645,21.2476,43.36,19.98,46.62,9.9333,,15.4107,38.03,34.67,105.13,67.44,13.57,36.19,92.17,43.77,27.5,,41.3182,82.44,24.65,11.12,67.5963,38.65,60.57,35.25,50.11,65.11,50.75,48.72,90.941,23.53,125.765,85.86,46.95,41.071,,19.54,27.31,76.82,17.72,50.86,55.82,25.87,33.78,23.9718,93.31,,,23.6039,55.7,224.2,55.19,37.28,111.88,19.9674,6.9767,22.42,,,,57.24,58.61,,,28.21,58.08,199.35,69.06,40.76,,129.25,10.8754,,51,151.9,27.7,30.79,12.2044,,52.5859,,54.5,28.1,33.2,9.849,57.28,21.58,55.25,14.01,34.21,48.8,37.4,20.92,140.8918,329.324,,15.46,,48.02,40.9,,85,78,33.01,29.43,,38.14,19.9014,8.265,29.78,58.44,,13.17,34.37,,,35.42,80.148,,16.1,60,155.5257,12.6,20.4249,27.4091,73.8,33.3,98.11,,33.18,46.89,32.3,21.05,,50.71,18.13,15.5633,75.62,65.15,27.36,34.23,30.98,28.47,18.26,15.3,17.4097,13.1455,5.0589,,,310.3801,20.11,23.28,,,,,29.4135,,65.39,132.78,,,47.82,14.105,,,,,748.5672,29.55,,1484,,35.34,,,,,,40.7116,,,,,,,12.18,24.53,,26.59,,185.2072,73.85,,,,14.3802,,,,,74.48,12.95,,,,124,36.85,,,94.374,,,100.4,,,,40,,,,,,,,,,,49.2,24,15.3277,39.5,,,,52.7,35.97,,69.12,52.07,98.7,26.155,30.42,32.9,34.625,31,,,,55.53,12.8,17.105,10.08,,41.75,15.4201,16.9834,38.59,18.45,27.35,10.68,22.53,,27.85,23.11,13.88,16.39,28.78,,,,233.98,33.85,49.58,41.2,25.06,,26.63,,,35.13
2007-01-03,60.36,,48.07,53.33,,53.55,22.9338,552.5,1208.8165,,54.31,,23.125,,13.47,,42.0712,20.48,72.86,18.78,39.7,,,,59.18,,,36.49,12.99,,30.72,28.305,,17.32,40.01,,,39.2,37.7933,46.5,33.5925,,,,,45.11,97.7,26.0958,66.5,41.23,23.04,23.9866,31.26,,35.21,,67.09,23.4,16.13,40.98,34.69,35.74,53.31,16.67,18.34,16.76,144.45,75.15,38.93,24.21,,16.69,24.69,53.28,,44,99.18,36.01,28.6489,20.79,36.6858,85.741,,25.115,29.6717,53.69,,25.5,8.23,23.01,27.51,25.6304,92.8074,33.16,38.97,37.03,51.04,45.8,19.92,,52.37,53.9,,49.6,122.68,40.98,34.764,30.68,24.02,43.06,15.61,61.31,28.6,21.2762,44.6,20.15,46.99,9.97,,15.0094,38.03,34.96,105.88,68.11,13.48,36.17,92,45.75,27.55,,41.2273,82.91,23.41,11.18,67.754,39.05,60.35,35.18,51.86,65.28,50.82,48.76,91.309,23.64,124.508,86.25,48.04,40.9097,,19.675,27.48,77.25,17.74,51.04,56.82,25.22,34.19,23.9526,93.88,,,23.5611,56.3,229.1,56.32,38,112.09,19.718,6.9967,22.71,,,,56.6,58.42,,,28.41,57.81,200.72,70.32,40,,129.25,11.1304,,50.38,155.12,27.72,31.01,12.2711,,53.6018,,55.22,28.2727,33.65,9.641,57.4,23.144,55.84,14.14,34.07,49.11,38.02,20.8,142.3927,336.479,,15.68,,48.2,40.7,,84.46,77.74,33.63,29.6,,37.96,20.073,8.1675,29.66,58.55,,13.25,34.47,,,35.56,80.5646,,16.2,59.8,158.3167,12.27,20.415,27.234,74.37,33.47,99.25,,32.66,46.77,31.56,20.68,,50.89,18.25,15.5733,75.38,67.35,27.26,34.57,30.98,29,18.53,15.15,17.4387,13.47,5.1073,,,309.5401,20.2,23.51,,,,,29.432,,65.53,133.45,,,48.07,14.115,,,,,755.1336,29.62,,1494,,35.39,,,,,,40.3078,,,,,,,12.1,24.35,,26.68,,182.6182,73.32,,,,14.2314,,,,,75,12.89,,,,122.75,36.51,,,94.8332,,,100.86,,,,40.34,,,,,,,,,,,49.27,23.81,15.1498,39.57,,,,52.65,36.24,,69.29,52.04,99.06,25.77,30.2,32.975,34.815,31.2,,,,55.57,13,16.875,10,,40.87,15.3218,16.8378,38.7,18.54,27.4,10.73,22.59,,27.8,23.09,14.1,16.38,28.72,,,,230.25,33.55,48.54,40.75,24.49,,26.25,,,34.83
2007-01-04,59.92,,48.19,53.67,,53.1,22.8798,550.6,1198.0938,,53.82,,22.87,,13.58,,41.9864,20.71,72.2,19.02,39.65,,,,59.21,,,35.71,13.23,,30.6,28.1,,17.3156,40.36,,,40.42,37.96,46.61,34.1296,,,,,44.75,97.63,25.9228,65.96,40.74,22.72,23.928,31.63,,35.15,,66.78,23.61,16.1,40.98,34.9,35.8,53.94,16.54,18.46,16.7,146.4,74.96,38.88,24.23,,16.51,24.79,53.84,,43.66,98.44,35.97,28.6667,20.9,36.6596,85.9453,,25.135,29.3729,53.62,,25.75,8.15,22.96,27.3,25.6357,93.5217,33.31,39.67,37.2,50.66,45.6,20.21,,52.3,54.05,,49.4,122.55,40.99,34.5807,31.24,24,43.54,15.97,60.77,28.985,21.1905,43.69,20.09,47.33,10.6633,,15.4826,37.75,35.165,104.73,68.61,13.4,36.2,91.9,46.15,28.08,,42.2,83.28,23.2,11.26,67.9947,39.14,59.56,35.16,51.77,65.36,50.92,48.76,91.282,23.54,127.37,85.9,48.73,41.0564,,19.43,27.62,77.16,17.52,51.38,56.84,24.79,34.29,24.0485,93.25,,,23.4583,56,232.9,56.79,37.85,111.68,19.5933,7.105,22.91,,,,56.81,57.98,,,28.09,57.82,198.85,69.81,39.4,,129.12,11.3333,,50.55,156.79,27.93,31.89,12.3156,,53.9226,,55.58,28.4727,33.34,10.114,57.99,24.202,56.39,14.14,34.11,48.67,37.84,20.69,143.0806,330.365,,15.47,,49.74,40.86,,83.42,78.96,33.18,29.68,,37.78,19.8882,8.1725,29.79,59.35,,13.33,34.11,,,35.83,80.7497,,16.27,58.96,159.5679,12.43,20.3602,27.6814,74.07,32.75,98.92,,33.65,46.52,32.05,20.6,,50.33,18.39,15.6267,77.2,67.15,26.98,35.1,31.17,29.25,18.74,15.04,17.4387,13.38,5.1747,,,312.6901,21.5,23.34,,,,,29.0989,,65.64,133.88,,,48.43,14.06,,,,,745.6703,29.5,,1496,,35.79,,,,,,40.3829,,,,,,,12.25,24.23,,26.22,,182.125,72.83,,,,14.0992,,,,,76.08,13,,,,123.25,37.85,,,95.2311,,,100.69,,,,40.45,,,,,,,,,,,48.48,23.6,15.0814,39.77,,,,52.51,35.3,,69.19,52.31,98.55,25.65,30.35,33.195,34.87,31.2,,,,55.1,13,16.75,9.8,,41.34,15.3218,16.8681,38.27,18.57,27.55,10.64,22.79,,27.74,22.82,14.25,16.25,28.21,,,,225.19,33.12,47.1,40.33,24.12,,25.85,,,34.25
2007-01-05,59.13,,47.79,53.24,,52.41,22.7539,547.7,1192.565,,53.07,,22.9,,13.32,,41.785,19.82,71.56,18.21,39,,,,58.55,,,35.03,12.78,,30.23,27.455,,16.7689,39.74,,,38.37,37.2567,46.1,34.1387,,,,,44.08,97.19,24.9758,65.17,40.37,22.3733,23.4104,31.34,,34.22,,66.81,22.85,15.84,39.6,34.32,35.6,52.69,16.36,17.88,16.38,142.35,74.1,37.87,23.75,,16.22,23.91,52.2,,43.08,97.05,35.1,28.1911,20.62,36.2042,84.2194,,24.72,29.2788,53.1,,24.85,8.1,22.67,26.56,25.413,91.4846,31.85,39.13,36.54,49.64,45.28,19.46,,50.99,54,,48.36,120.41,40.18,33.9393,30.44,23.78,43.55,15.285,59.97,28.35,20.9571,42.89,20,46.5,9.9533,,14.9735,37.32,34.11,103.89,68.4,12.98,35.77,90.6,46.06,27.33,,40.3273,83.03,22.77,11,67.1231,37.82,59.13,35.08,50.91,65.18,49.92,48.21,89.172,23.3,125.92,85.69,47.69,40.0739,,18.84,27.17,77.16,17.04,50.33,56.08,23.65,33.96,23.5981,91.67,,,23.3128,55.79,230.9,55.55,37.52,109.72,18.9254,6.8367,22.33,,,,55.98,56.75,,,27.38,56.62,199.05,68.78,38.45,,127.52,10.8899,,50.25,156.75,27.09,33.1,11.72,,53.2899,,55.5,27.5182,33.1,10.106,56.69,24.912,56,13.84,33.79,48,37.19,20.2,138.2028,325.067,,15.48,,48.32,40.25,,82.03,77.86,33.04,28.71,,37.7,19.1842,7.95,29.6,58.04,,13.03,33.53,,,35.37,79.3981,,16.24,58.8,157.0175,12.04,20.0468,27.1173,73.21,31.36,97.62,,32.24,45.82,32.09,20.24,,49.05,17.99,15.3333,76.17,64.83,26.6,34.48,30.17,28.91,18.21,15,17.4484,13.2,5.0589,,,301.7001,20.8,23.06,,,,,28.6548,,64.96,132,,,47.34,14.05,,,,,740.6489,29.11,,1461,,35.58,,,,,,39.7255,,,,,,,12.35,24.4,,25.7,,172.0155,71.72,,,,14.1901,,,,,74.56,12.99,,,,118.35,37,,,93.7006,,,98.71,,,,39.56,,,,,,,,,,,47.73,23.12,14.9199,39.19,,,,52.69,34.87,,68.6,52.06,98.56,25.65,30.38,32.975,34.62,31.2,,,,54.5,12.84,16.34,9.96,,40.76,15.0847,16.5405,38.17,18.12,27.22,10.67,22.79,,26.94,22.78,13.92,16.2,28.29,,,,214.03,32.5,45.97,38.84,24.12,,26.13,,,33.91
2007-01-08,59.69,,47.95,53.45,,52.02,23.1137,550.5,1198.4289,,52.94,,22.915,,13.33,,41.9546,19.85,71.72,18.03,38.7,,,,58.46,,,35.02,12.66,,30.4,27.27,,16.9289,39.88,,,38.53,38.3133,46.06,34.694,,,,,43.92,98.85,24.9485,64.85,40.37,22.68,23.3323,31.04,,33.76,,66.6,23,15.8,39.85,34.55,35.5,52.36,16.38,18.05,16.25,139.95,74.94,38.17,23.91,,16.21,23.76,52.7,,42.91,97.4,35.16,27.9733,20.65,36.2742,83.2261,,24.625,29.5366,53.09,,24.38,8.07,22.53,26.58,25.36,91.22,32.14,39.3,36.48,49.31,45.36,19.44,,50.95,53.54,,48.08,121.26,39.92,33.6727,30.37,23.73,43.74,15.025,60.52,28.11,21,43.07,20.03,46.33,9.7867,,14.704,37.62,34.15,105.26,69.12,13.04,35.65,90.67,46.9,27.27,,40.3455,83.17,22.98,11,67.5299,37.96,59.16,35.04,50.78,65.27,49.88,47.68,89.549,23.19,127.458,86.22,47.28,40.5651,,18.805,26.79,77.43,17.06,50.54,56.05,23.88,34.07,23.2724,92.13,,,23.2614,55.6,235.1,54.58,38.59,110.35,18.8452,6.84,21.96,,,,56.44,56.58,,,27.26,57.22,203.73,68.76,37.99,,126.5,11.0145,,50.04,159.64,27.02,34.04,11.6578,,53.2899,,56.19,27.5,33.22,10.108,55.86,25.138,56.05,13.8,34.18,47.57,36.95,20.06,137.8901,324.478,,15.5,,48.22,40.35,,81.93,77.39,33.28,29.14,,37.62,19.5186,7.995,29.775,58.08,,12.99,33.52,,,35.38,79.5832,,16.24,58.61,156.1032,11.92,19.8676,27.3702,74.08,31.03,97.26,,32.3,45.7,32.41,20.07,,49.24,17.94,15.31,75.99,66.85,26.85,34.06,30.33,28.82,18.03,14.9,17.4484,13.06,5.1578,,,298.9001,20.9,22.84,,,,,28.4327,,65.39,131.81,,,48.24,14,,,,,732.1513,28.58,,1464,,35.4,,,,,,39.9228,,,,,,,12.25,24.6,,25.46,,172.3854,71.09,,,,14.0909,,,,,74,12.9,,,,117.8,35.98,,,94.0067,,,97.77,,,,39.35,,,,,,,,,,,48,23.37,14.9555,39.25,,,,52.6,35.56,,68.7,51.9,98.78,25.51,30.57,32.89,34.735,31.2,,,,54.4,12.6,16.385,10.12,,40.82,15.3449,16.6861,38.1,17.91,27.5,10.9,22.7,,26.39,21.97,14.03,16.09,28.32,,,,214,33,46.22,38.04,24,,26.01,,,34.05
2007-01-09,59.31,,47.75,53.5,,51.89,22.9698,545.7,1194.4079,,53.1,,23,,13.38,,41.7744,20,73,18.4,39.32,,,,58.34,,,34.92,12.48,,30.83,26.915,,19.2311,39.73,,,39,38.99,46.8,34.8761,,,,,44.61,100.23,24.812,65.31,41.19,22.4067,23.6155,31.13,,33.58,,66.88,23,15.99,39.62,34.74,35.59,53.39,16.01,17.98,16.25,138,75.11,38.12,23.5,,16.15,23.78,52.24,,42.83,98.8,35.24,28.0267,20.5,36.7384,84.4659,,24.53,29.3852,53.16,,24.28,7.99,22.73,26.61,25.2857,93.3365,32.19,40.2,36.38,49,45.06,19.23,,50.91,54.65,,48.56,120.96,40,33.8726,30.61,23.71,43.97,14.905,61.02,27.835,20.8524,42.48,20.01,46.48,9.7867,,14.6501,37.81,33.86,106.28,68.85,12.9,35.63,91,47.09,28.05,,40.1727,83.63,23.22,11.02,67.3721,37.62,58.55,35.42,51.15,64.93,50.6,47.53,91.407,23.29,125.117,85.88,48.16,41.313,,18.925,26.88,76.63,17.15,51.5,55.76,23.68,34.04,23.3778,90.93,,,23.347,54.95,233.2,54.43,39.15,111.75,18.8719,6.82,22.25,,,,57.27,57.28,,,27.19,58.49,204.08,68.2,38.45,,128.45,10.9362,,51,160.65,27.3,33.83,11.4933,,52.6661,,56.53,27.3,33.97,10.574,56.67,24.93,55.71,13.75,34.25,47.48,37.06,19.8,136.8896,324.252,,15.96,,47.8,40.89,,83.8,77.78,33.78,28.76,,37.73,19.567,7.8525,29.89,59.01,,12.94,33.61,,,35.33,81.0738,,16.35,58.57,156.1994,11.63,20.0965,27.4286,73.7,30.84,97.07,,32.13,45.97,32.75,20,,50.05,17.92,15.31,78.18,67.85,27.14,34.04,30.02,29.44,18.2,14.65,17.7287,13.04,5.2041,,,302.6801,20.94,22.8,,,,,28.7658,,66.35,133.8,,,48,13.95,,,,,735.2413,28.59,,1459,,35.2,,,,,,40.3172,,,,,,,12.07,24.5,,25.24,,174.1422,73.88,,,,14.0992,,,,,75.52,12.76,,,,119.1,36,,,94.374,,,100.21,,,,39.98,,,,,,,,,,,48.16,23.9,14.9774,39.08,,,,52.84,35.62,,68.75,51.53,98.71,25.35,30.65,32.375,34.465,31.68,,,,53.93,12.77,16.3,10,,41.06,15.3507,16.5344,38.3,18.08,27.91,10.88,22.64,,27.09,21.88,14.13,16.1,28.29,,,,215,33.65,46.51,38.01,24.25,,25.78,,,34.8
2007-01-10,59.27,,48.1,53.58,,51.55,22.9338,541.3,1195.9158,,53.19,,23.275,,13.21,,41.997,19.92,73.02,18.49,39.75,,,,58.26,,,34.69,12.47,,31.14,26.55,,19.1333,39.82,,,38.57,39.3967,47.44,35.8047,,,,,45.94,102.31,24.7391,65.6,41.43,22.0867,23.6643,31.18,,33.52,,67.77,23.22,15.98,39.43,34.67,35.48,53.32,15.77,17.85,16.23,136.8,74.97,38.15,23.44,,16.18,23.46,52.25,,42.63,101.05,35.38,28.3022,20.34,36.8698,85.6283,,24.335,29.2092,52.37,,24.26,7.96,22.99,26.49,25.3653,94.0243,31.92,40.3,36.53,48.99,45.02,19.34,,51.47,54.66,,48.39,122.68,39.9,33.8643,31.24,23.57,44.6,14.625,61.31,27.65,21.0286,42,20.1,46.41,9.49,,14.5542,37.6,33.61,106.77,69.43,12.88,35.61,91,47.36,28.55,,40.0182,84.12,22.95,10.93,67.7125,37.34,58.54,35.48,51.47,64.76,51.4,47.5,93.023,23.22,127.013,86.94,47.24,42.42,,19.35,27.07,75.7,17.19,52.5,55.58,23.6,34.08,23.464,90.83,,,23.3898,55.15,235.9,54.8,39.31,114.06,18.7829,6.8,22.46,,,,57.19,58.12,,,27.14,59.61,208.11,68.92,38.46,,130.85,10.858,,51.15,164.9,27.42,35.28,11.6578,,53.477,,56.76,27.4182,34.25,10.474,57.02,27.05,55.49,13.79,34.47,47.11,37.17,19.72,136.827,331.679,,16.09,,47.64,41.4,,84.73,78.85,34.01,29.08,,37.1,19.6902,7.845,30.215,59.85,,12.93,33.22,,,35.25,82.9717,,16.4,58.5,154.7558,11.67,20.0866,27.5647,75.2,30.44,97.25,,31.99,46.45,33.43,20.01,,49.22,17.98,15.28,79.85,69.45,27.3,34.5,30.22,29.4,18.36,14.53,17.4677,13.06,5.1957,,,296.1001,21.66,22.82,,,,,29.0434,,68.19,135.8,,,48.35,13.915,,,,,732.9238,28.63,,1449,,35.18,,,,,,41.369,,,,,,,12.27,24.3,,25.64,,174.3888,74.83,,,,14.1322,,,,,75.48,12.31,,,,119.2,36.73,,,94.4658,,,98.3,,,,40.42,,,,,,,,,,,48.1,24.05,15.0103,39.02,,,,52.94,35.54,,68.4,50.72,98.71,24.96,30.87,32.08,34.26,32,,,,53.5,12.86,16.395,9.8,,40.86,15.2408,16.5344,38.45,18.49,27.9,11.32,22.6,,27.1,22.5,14.25,15.89,28.43,,,,214.43,33.93,46.49,38.67,25,,26.02,,,34.95
2007-01-11,59.45,,48.31,53.26,,51.2,23.2936,541.7,1194.4079,,53.56,,23.975,,13.36,,42.3998,20.13,73.4,18.3,40.32,,,,57.9,,,35.17,12.56,,31.64,26.775,,20.2756,39.85,,,39.42,40.04,47.85,35.8047,,,,,46.78,103.39,25.0942,66.18,42,22.4,24.2796,31.21,,34.21,,69.22,23.44,15.91,39.59,34.9,35.54,53.32,16.23,18.04,16.6,137.55,74.98,38.48,23.2,,16.22,23.72,52.24,,42.98,102.32,35.77,28.7422,20.48,37.0186,86.4666,,24.685,29.6512,52.42,,24.49,8.09,23.12,26.72,25.4289,95.8762,32.23,40.65,36.76,49.49,45.12,19.29,,52.34,56.26,,49.37,121.42,39.93,33.856,30.84,23.57,44.92,14.87,61.53,27.645,21.2286,42.52,20.2,47.05,9.8233,,14.8357,37.64,34.01,107.69,70.69,12.94,35.51,93.27,48.29,28.72,,40.4364,83.51,23.45,10.99,68.3766,37.39,59.26,35.68,51.94,64.11,52.22,47.6,94.864,23.34,130.958,87.78,48.62,42.8966,,19.41,27.41,75.99,17.39,53.41,55.98,23.71,34.4,23.8185,90.77,,,23.4669,55.3,241.1,55.02,39.45,115.21,18.9877,6.9167,22.64,,,,57.96,58.97,,,27.11,60.5,211.88,69.79,38.87,,131.47,11.1449,,51.79,168.02,27.72,34.68,11.5333,,54.9028,,57.81,27.3545,34.94,10.55,58.23,27.308,56.55,13.89,34.85,47.19,37.29,19.83,137.3899,331.679,,16.57,,48.31,41.69,,85.65,80.51,34.5,29.18,,37.47,19.8266,7.8925,30.73,60.65,,13.12,33.82,,,35.65,84.1105,,16.48,58.41,154.7558,11.64,20.4249,27.6231,75.57,30.63,98.51,,32.11,47.17,33.9,20.18,,49.68,18.03,15.4,82.37,71.5,27.31,34.42,30.49,29.51,18.47,14.93,17.5644,13.1,5.2841,,,298.6901,21.88,22.94,,,,,29.3765,,70.29,137.19,,,49.29,14.025,,,,,744.7047,28.8,,1461,,35.2,,,,,,41.7541,,,,,,,12.35,24.4,,26.32,,174.3888,76.69,,,,14.0992,,,,,75.72,12.85,,,,121.3,37.4,,,95.5066,,,99.95,,,,40.81,,,,,,,,,,,48.55,24.5,15.1881,38.97,,,,53.67,36.31,,68.5,50.55,98.4,25.45,30.8,31.915,34.3,31.22,,,,53.91,12.9,16.25,9.6,,40.83,15.0327,16.5466,39.53,18.4,28.31,11.5,23.43,,26.96,22.28,14.26,15.91,28.31,,,,215.63,34.44,46.79,40.5,25.55,,26.19,,,35.11
